created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted
Tue Jun 15 23:19:51 +0000 2021,1404941752482635778,1404941752482635778,RT @Alargolo1: Bom dia! Bolsonaro e sua gang fardada são corruptos e Renan já tem as provas!,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Alargolo1', 'name': 'Alargolo', 'id': 1283254652490977283, 'id_str': '1283254652490977283', 'indices': [3, 13]}], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 163438122, 'id_str': '163438122', 'name': 'Eduardo Oliveira', 'screen_name': '1105garibaldi', 'location': 'Brasil', 'description': 'A punição que os bons sofrem, quando se recusam a reagir, é viver sob o governo dos maus.\r\n (Platão)', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2660, 'friends_count': 2962, 'listed_count': 14, 'created_at': 'Tue Jul 06 12:24:42 +0000 2010', 'favourites_count': 32310, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 196274, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1360024776987844614/ve8W-j9z_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1360024776987844614/ve8W-j9z_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/163438122/1442364847', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,70,0,False,False
Tue Jun 15 23:19:50 +0000 2021,1404941751270490114,1404941751270490114,"RT @JefinhoMenes: Risco de uma onda de fome no segundo maior produtor de alimentos do mundo.

Risco de falta de energia no país que tem 12%…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JefinhoMenes', 'name': 'Jéferfon Menezes', 'id': 357200663, 'id_str': '357200663', 'indices': [3, 16]}], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 122122254, 'id_str': '122122254', 'name': '𝔞𝔫𝔞', 'screen_name': 'sistahhhh', 'location': '', 'description': '𝔣𝔞𝔩𝔞 𝔠𝔬𝔪 𝔞 𝔪𝔦𝔫𝔥𝔞 𝔞𝔰𝔰𝔢𝔰𝔰𝔬𝔯𝔦𝔞 ☀️', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 209, 'friends_count': 83, 'listed_count': 0, 'created_at': 'Thu Mar 11 17:23:59 +0000 2010', 'favourites_count': 4624, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 43442, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'E6E3E6', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1384953055674830852/wqASlCOk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1384953055674830852/wqASlCOk_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/122122254/1616366173', 'profile_link_color': 'F58EA8', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DBDBDB', 'profile_text_color': '29221B', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,865,0,False,False
Tue Jun 15 23:19:50 +0000 2021,1404941750008008707,1404941750008008707,@folha Aliado do Bolsonaro não permite governador ir? Querem estragar a CPI ou melou a narrativa?,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'folha', 'name': 'Folha de S.Paulo', 'id': 14594813, 'id_str': '14594813', 'indices': [0, 6]}], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.4049355139503718e+18,1404935513950371841,14594813.0,14594813,folha,"{'id': 1074165879846461440, 'id_str': '1074165879846461440', 'name': 'public void RaoniOliveira()', 'screen_name': 'Mrthick9', 'location': '', 'description': 'I’m a selfish man, designed to die, crafting games in the meantime.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 83, 'friends_count': 545, 'listed_count': 0, 'created_at': 'Sun Dec 16 04:54:37 +0000 2018', 'favourites_count': 42639, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6996, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1333835277543018499/ehwlovvE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1333835277543018499/ehwlovvE_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1074165879846461440/1606908316', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False
Tue Jun 15 23:19:49 +0000 2021,1404941747436900352,1404941747436900352,"RT @ptbrasil: Sábado é dia de #19JForaBolsonaro! 🚩

Com máscara PFF2, álcool em gel e distanciamento, vamos às ruas lutar pela vida do povo…",False,"{'hashtags': [{'text': '19JForaBolsonaro', 'indices': [30, 47]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ptbrasil', 'name': 'PT Brasil', 'id': 39522911, 'id_str': '39522911', 'indices': [3, 12]}], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1112096777984004096, 'id_str': '1112096777984004096', 'name': 'Nahilton Oliveira', 'screen_name': 'NahiltonO', 'location': 'Pres Dutra- Ma', 'description': 'Torneiro mecânico, esquerdista, trabalhador que defende trabalhador e ainda bebo uma cachaça arretada', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1114, 'friends_count': 1186, 'listed_count': 0, 'created_at': 'Sat Mar 30 20:58:28 +0000 2019', 'favourites_count': 6516, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2531, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1383063086668644355/2Gj5qNqR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1383063086668644355/2Gj5qNqR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1112096777984004096/1593562496', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,42,0,False,False
Tue Jun 15 23:19:49 +0000 2021,1404941747281670145,1404941747281670145,https://t.co/r3b8K8hDv4,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/r3b8K8hDv4', 'expanded_url': 'https://www.jornaldacidadeonline.com.br/noticias/30508/stf-nega-liminar-e-garante-o-direito-de-bolsonaro-bloquear-site-de-noticias.amp?__twitter_impression=true', 'display_url': 'jornaldacidadeonline.com.br/noticias/30508…', 'indices': [0, 23]}]}","{'iso_language_code': 'und', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1390734205525573635, 'id_str': '1390734205525573635', 'name': 'Marcus M. Brasil', 'screen_name': 'Marcus30065651', 'location': '', 'description': 'Cidadão Brasileiro, lutando pela pátria democrata.\nBrasil acima de todos, e Deus acima de tudo!\nFechado com Bolsonaro.\n\nGrupo B38 🇧🇷🇧🇷🇧🇷🇧🇷', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2859, 'friends_count': 2406, 'listed_count': 18, 'created_at': 'Fri May 07 18:25:40 +0000 2021', 'favourites_count': 2657, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3164, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1390735111646236675/dhqxLtqY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1390735111646236675/dhqxLtqY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1390734205525573635/1620603591', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False
Tue Jun 15 23:19:49 +0000 2021,1404941746757410816,1404941746757410816,"RT @MarceloFreixo: Depois do aumento no preço do gás de cozinha e do valor da cesta básica passar dos R$ 600, a conta de luz vai ficar 20%…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MarceloFreixo', 'name': 'Marcelo Freixo', 'id': 45870897, 'id_str': '45870897', 'indices': [3, 17]}], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 57075447, 'id_str': '57075447', 'name': 'Ney • Lula • Haddad', 'screen_name': 'NeyBrasil', 'location': 'Rio de Janeiro l Brasil', 'description': '31 anos de atuação no turismo. Terrivelmente Humanista & Esquerdista', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 264, 'friends_count': 602, 'listed_count': 1, 'created_at': 'Wed Jul 15 17:18:49 +0000 2009', 'favourites_count': 7554, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 2095, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1361740926792704002/ibaiqnDi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1361740926792704002/ibaiqnDi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/57075447/1615240992', 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,1396,0,False,False
Tue Jun 15 23:19:49 +0000 2021,1404941746396672002,1404941746396672002,@ricardolabajos Quem toma cerveja na barbearia vota no Bolsonaro. Fato.,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ricardolabajos', 'name': 'Ricardo', 'id': 50634601, 'id_str': '50634601', 'indices': [0, 15]}], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.4048469461923512e+18,1404846946192351239,50634601.0,50634601,ricardolabajos,"{'id': 31508989, 'id_str': '31508989', 'name': 'Kenzo', 'screen_name': 'miurakenzo', 'location': 'Itajaí', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 831, 'friends_count': 1058, 'listed_count': 14, 'created_at': 'Wed Apr 15 20:25:32 +0000 2009', 'favourites_count': 24534, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 10471, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '677891', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1271456927449591814/W92MJXoP_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1271456927449591814/W92MJXoP_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/31508989/1605956529', 'profile_link_color': '374C6B', 'profile_sidebar_border_color': '929DAD', 'profile_sidebar_fill_color': 'DED09E', 'profile_text_color': '4E3A57', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,"{'id': '4fb3602884c3ec05', 'url': 'https://api.twitter.com/1.1/geo/id/4fb3602884c3ec05.json', 'place_type': 'city', 'name': 'Itajaí', 'full_name': 'Itajaí, Brasil', 'country_code': 'BR', 'country': 'Brazil', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-48.920877, -27.096757], [-48.621285, -27.096757], [-48.621285, -26.8370803], [-48.920877, -26.8370803]]]}, 'attributes': {}}",,False,0,0,False,False
Tue Jun 15 23:19:49 +0000 2021,1404941744983138307,1404941744983138307,"RT @Deusa_Hela_: Olha que lindo Eduardo, Carlos, Bolsonaro, Zambelli e Flávio
Ganha no primeiro turno sim.
6253 é a contagem em tempo real…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Deusa_Hela_', 'name': '🔰𝕯𝖊𝖚𝖘𝖆 𝕳𝖊𝖑𝖆 #JUSDV 👖💉', 'id': 172453946, 'id_str': '172453946', 'indices': [3, 15]}], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1368951254219714564, 'id_str': '1368951254219714564', 'name': 'GRAÇA NOGUEIRA', 'screen_name': 'GracaNogueira', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 183, 'friends_count': 365, 'listed_count': 0, 'created_at': 'Mon Mar 08 15:46:47 +0000 2021', 'favourites_count': 957, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1601, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1404503377082527747/IZ8UrK3M_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1404503377082527747/IZ8UrK3M_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,9,0,False,False
Tue Jun 15 23:19:49 +0000 2021,1404941744312049669,1404941744312049669,"RT @jandira_feghali: Bolsonaro está executando um projeto. Depois do Censo e universidades, o INPE avisa que precisará desligar o super com…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jandira_feghali', 'name': 'Jandira Feghali 🇧🇷🚩', 'id': 39116717, 'id_str': '39116717', 'indices': [3, 19]}], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 710928761231958021, 'id_str': '710928761231958021', 'name': 'Barbara Lula Silva', 'screen_name': 'barbaradincker1', 'location': 'Brasil', 'description': 'mãe, petista com muito orgulho sim, PT o único partido que me defende, bolsominions rapa fora.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1274, 'friends_count': 1660, 'listed_count': 1, 'created_at': 'Fri Mar 18 20:39:59 +0000 2016', 'favourites_count': 111915, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 26201, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1269755872781180928/mTwKLIaN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1269755872781180928/mTwKLIaN_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,714,0,False,False
Tue Jun 15 23:19:48 +0000 2021,1404941742454054916,1404941742454054916,"Quando mais dão RT nessa memes sobre o filho do Bolsonaro, mais o povo engaja esse lixo",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 87075992, 'id_str': '87075992', 'name': 'aℓessαи∂rα', 'screen_name': 'alestreep', 'location': 'StreepLandia', 'description': '71 years ago Meryl Streep was nominated for an Oscar for best birth  //  Fan Account', 'url': 'https://t.co/ocWqPWeZHQ', 'entities': {'url': {'urls': [{'url': 'https://t.co/ocWqPWeZHQ', 'expanded_url': 'https://www.instagram.com/alemartinss79', 'display_url': 'instagram.com/alemartinss79', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2278, 'friends_count': 1325, 'listed_count': 8, 'created_at': 'Tue Nov 03 01:06:44 +0000 2009', 'favourites_count': 232805, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 126448, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F7B2CE', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1404266165707460608/d2Pr5Utj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1404266165707460608/d2Pr5Utj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/87075992/1620602344', 'profile_link_color': 'F58EA8', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '000000', 'profile_text_color': 'A73069', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False
Tue Jun 15 23:19:48 +0000 2021,1404941741678116864,1404941741678116864,"RT @sandraterena: A Justiça mandou fazer cinco buscas e apreensões contra meu marido, quebrou seu sigilo bancário e telemático e a PF pegou…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sandraterena', 'name': 'Sandra Terena', 'id': 95732452, 'id_str': '95732452', 'indices': [3, 16]}], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 157056290, 'id_str': '157056290', 'name': 'luciano moraes', 'screen_name': 'luckluciano22', 'location': 'Ísland', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 467, 'friends_count': 1436, 'listed_count': 1, 'created_at': 'Fri Jun 18 18:34:27 +0000 2010', 'favourites_count': 54069, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 31237, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1002733294/Eu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1002733294/Eu_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/157056290/1612902621', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,414,0,False,False
Tue Jun 15 23:19:48 +0000 2021,1404941741283758081,1404941741283758081,"RT @Ld_Cml: Bolsonaro assinou acordo com a Nasa pra levar a 1a mulher a lua, e eu só me lembro disso aqui, mas só em 2024  que ele mandaria…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Ld_Cml', 'name': 'ೃ✧ Ld ೃ✧🇧🇷🏴', 'id': 1026553460815261697, 'id_str': '1026553460815261697', 'indices': [3, 10]}], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 47960274, 'id_str': '47960274', 'name': 'diulza angelica', 'screen_name': 'diulza', 'location': 'Santo andre', 'description': 'Mãe de 4 filhos, avó de 5. Fazer a coisa certa sempre. Não quero que me siga quem apoia o genocida miliciano lá na republica.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 868, 'friends_count': 624, 'listed_count': 11, 'created_at': 'Wed Jun 17 13:31:48 +0000 2009', 'favourites_count': 23936, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 96248, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1394655885704761348/jZ0yfYQX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1394655885704761348/jZ0yfYQX_normal.jpg', 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,3,0,False,False
Tue Jun 15 23:19:47 +0000 2021,1404941737085243395,1404941737085243395,"RT @Sandman998: Pedro Hallal, Reitor da UFPEL:
estudo sobre a Pandemia conclui que Bolsonaro é responsável por 80% das mortes por Covid-19…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sandman998', 'name': 'Morfeo™', 'id': 461433825, 'id_str': '461433825', 'indices': [3, 14]}], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1259082928593780738, 'id_str': '1259082928593780738', 'name': 'Junior', 'screen_name': 'Eliel40793128', 'location': 'São Bernardo do Campo, Brasil', 'description': 'Igualdade social e contra o fascismo!!! ✊🏼', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 227, 'friends_count': 389, 'listed_count': 0, 'created_at': 'Sat May 09 11:29:09 +0000 2020', 'favourites_count': 25242, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2964, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1259630057351458822/nAx8RgsN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1259630057351458822/nAx8RgsN_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,180,0,False,False
